"","Taxonomic_ID","DirectSM_H4","DirectSM_H5","DirectSM_H6","DirectSM_H7","SM_H4","SM_H5","SM_H6","SM_H7"
"144","7463",5.06337775912189,8.43638004100653,2.99209303674918,3.45309835791028,2.55543174192099,6.06579939947609,2.99307476299702,0
"145","10454",2.53168887956094,0,0,0,2.55543174192099,0,0,0
"146","12110",0,0,0,0,0,0,0,0
"147","13164",2.53168887956094,0,1.19683721469967,8.6327458947757,1.0221726967684,0.551436309043281,0.598614952599404,0
"148","13333",3.79753331934142,4.68687780055918,2.39367442939934,1.72654917895514,9.71064061929976,2.75718154521641,1.79584485779821,0
"149","13674",35.4436443138532,2.81212668033551,2.39367442939934,1.72654917895514,7.66629522576297,0.551436309043281,5.38753457339463,0
"150","13750",1.26584443978047,1.87475112022367,0.598418607349836,0,0,2.20574523617312,0.598614952599404,0
"151","13894",7.59506663868283,0.937375560111837,34.7082792262905,0,9.19955427091557,46.3206499596356,21.5501382935785,0
"152","20340",112.660155140462,0,0,0,59.286016412567,0,0,0
"153","22663",2.53168887956094,0,52.0624188394357,153.662876927008,1.0221726967684,0,102.961771847097,76.870860274822
"154","24962",48.1020887116579,0,1.79525582204951,0,43.953425961041,0,0,0
"155","28026",1.26584443978047,0,0,1.72654917895514,0,0,0,0
"156","28151",0,0,0,0,0,1.10287261808656,0,0
"157","28173",1.26584443978047,0,0,0,0,0,0,0
"158","28526",1.26584443978047,1.87475112022367,0.598418607349836,1.72654917895514,1.53325904515259,3.30861785425969,1.79584485779821,5.49077573391586
"159","28528",1.26584443978047,0,0,0,0,0,0,0
"160","28612",5.06337775912189,0.937375560111837,0,0,0,0,0,0
"161","28901",5.06337775912189,0.937375560111837,4.18893025144885,5.17964753686542,11.2438996644524,1.10287261808656,14.3667588623857,0
"162","28964",3.79753331934142,0,0,3.45309835791028,3.06651809030519,1.10287261808656,0,0
"163","29159",2.53168887956094,0.937375560111837,1.79525582204951,5.17964753686542,1.53325904515259,1.65430892712984,1.19722990519881,0
"164","29388",25.3168887956094,86.238551530289,78.3928375628285,162.295622821783,7.66629522576297,10.4772898718223,14.9653738149851,2542.22916480304
"165","29430",1.26584443978047,0,0.598418607349836,0,0,0,1.19722990519881,0
"166","29466",1.26584443978047,58.1172847269339,1.79525582204951,0,1.0221726967684,12.1315987989522,0,5.49077573391586
"167","29483",0,0,0,0,0,0,0,0
"168","29486",1.26584443978047,0.937375560111837,0,0,2.04434539353679,0,0.598614952599404,0
"169","29497",1.26584443978047,0,0,0,0,0,0,0
"170","29656",3.79753331934142,1.87475112022367,0.598418607349836,0,1.53325904515259,0,1.19722990519881,0
"171","29760",118.989377339364,13.1232578415657,199.871814854845,562.855032339376,50.5975484900356,6.61723570851937,340.013293076461,76.870860274822
"172","30023",1.26584443978047,0,0,0,0,0,0,0
"173","30069",1.26584443978047,0,0,1.72654917895514,0,0,1.19722990519881,5.49077573391586
"174","32224",2.53168887956094,13.1232578415657,1.19683721469967,8.6327458947757,0,5.51436309043281,0.598614952599404,0
"175","32264",12.6584443978047,6.56162892078286,7.18102328819803,1.72654917895514,3.57760443868939,1.10287261808656,0.598614952599404,0
"176","33011",1.26584443978047,126.545700615098,11.9683721469967,6.90619671582056,1.0221726967684,29.7775606883372,0,38.435430137411
